Crop,Temperature,Humidity,Rainfall,SoilMoisture,Pest,RiskPercentage
Cotton,34.077946752096956,59.059163952504136,155.68835080996027,21.133803956154246,Pink Bollworm,32.29
Soybean,28.196878125921863,70.85967092822882,40.05640024412657,18.546820121042416,Aphids,80.45
Soybean,31.359244674132512,94.89823234238943,21.03191556484571,29.655195377970053,Aphids,24.01
Cotton,20.24888720948897,83.08593413219782,150.61236049164694,18.15095569074431,Pink Bollworm,29.35
Soybean,20.355616304667777,91.74736028472019,243.67264901213787,16.77297683973454,Aphids,29.26
Grapes,33.026142859204015,96.32318989780924,104.90684570170258,12.531123613453707,Downy Mildew,21.58
Cotton,28.609247991035154,69.64475544465895,7.1631068944136285,39.16261961562784,Pink Bollworm,20.45
Cotton,31.810579372239097,65.32164113516858,10.064500752308025,39.41761104915767,Pink Bollworm,79.94
Cotton,34.60700620035724,77.2099331251851,68.80979525925207,45.47194323169874,Pink Bollworm,30.86
Cotton,33.56364937111348,68.73609852536882,137.4671406940513,12.528655191211442,Pink Bollworm,37.04
Rice,32.485453094914924,90.2824402681671,56.07963971338156,21.303953550528135,Stem Borer,52.69
Potato,33.95597630253988,54.768046063650175,112.51465985655632,26.872713948211448,Late Blight,54.83
Soybean,21.25287372020028,60.55629712790187,188.1170843966236,12.564692449060779,Aphids,39.7
Cotton,26.631605520195798,66.72005894943743,98.64307882973094,36.497029346511646,Pink Bollworm,26.45
Rice,28.57993817425389,90.27161646499931,190.04023244753975,17.694995234688683,Stem Borer,25.97
Grapes,24.0226155161737,68.05373631705186,102.11389535212065,43.98486084166726,Downy Mildew,22.27
Rice,20.520090563390994,69.59552814719545,174.2909230344951,19.671767147824127,Stem Borer,45.66
Soybean,23.897422069104493,94.30430544067582,223.92248606665413,24.864360214066323,Aphids,29.2
Potato,26.169559580993468,62.026579259007434,168.09596082292592,51.30323422741428,Late Blight,46.92
Soybean,32.36525670874024,69.84960811037371,39.07924267721521,46.89754736987961,Aphids,34.42
Rice,30.06906237843699,63.53219709908828,20.307408701668166,59.62908977438817,Stem Borer,26.25
Potato,34.826314909452215,98.86399662832235,198.45452597700992,42.97114810409988,Late Blight,43.11
Cotton,32.99152318066752,64.4719760809744,116.92030312121926,40.9694984683251,Pink Bollworm,36.45
Grapes,26.412296811354018,66.51423337510423,141.057954171134,52.5287264007558,Downy Mildew,28.06
Potato,34.01649558130162,84.45438268741148,205.81830317000754,37.80953463150058,Late Blight,51.18
Grapes,20.24300596009201,90.91902123897677,10.03471477134163,54.49566881814312,Downy Mildew,59.68
Cotton,24.411011932651668,60.51592781428968,191.34084096451016,22.65131704601266,Pink Bollworm,54.62
Grapes,21.54263888236215,56.29775981896791,244.7878887751539,43.69194491350023,Downy Mildew,53.88
Cotton,24.864940660272772,83.82418747603022,148.5604568271493,40.15750600614735,Pink Bollworm,47.3
Rice,28.63038759693648,71.4531184651333,68.98067359513671,48.4290665456601,Stem Borer,29.05
Grapes,30.385314592316213,61.66664113246633,156.33254248861348,47.35391335645144,Downy Mildew,28.75
Cotton,20.899149512919625,56.548687149708705,151.49924181775637,52.47232031128678,Pink Bollworm,21.8
Soybean,31.012268885624692,67.0659322975026,119.63209247988063,56.44297749227828,Aphids,33.28
Potato,26.980054009092292,50.68412073803405,20.399680001209592,22.9295795567392,Late Blight,21.11
Soybean,29.470629890723764,71.31991784008113,137.0363006820055,18.732359294816476,Aphids,31.84
Soybean,29.957367122790878,98.26513618151999,12.6041934005523,54.519216042763304,Aphids,43.08
Cotton,28.458793501334355,75.01392676038802,17.348521476045846,14.493842586808032,Pink Bollworm,85.02
Soybean,25.114378571533376,95.86340332888403,101.64763433986806,17.164072935132054,Aphids,48.59
Rice,24.400301321615146,76.27351536779466,174.4581963762925,55.01320556010352,Stem Borer,51.69
Soybean,30.145416018090863,83.98165911975718,236.48116100802164,24.791204874826803,Aphids,20.04
Cotton,24.07931839097298,60.8945689813372,165.45864627849954,41.68557998827645,Pink Bollworm,43.74
Grapes,20.243651648141807,86.43890272253238,80.88260312137288,43.25279945033156,Downy Mildew,42.26
Rice,25.140963881418607,56.72881335520539,23.604724415120238,51.57591665561118,Stem Borer,56.74
Cotton,29.746820701464493,55.17170574302417,100.50680422206018,46.446960005257864,Pink Bollworm,51.19
Cotton,21.77327933436633,50.00153594226912,178.03426147015125,27.829808799310282,Pink Bollworm,30.18
Rice,20.193462046842882,77.01497033807499,212.78768385649545,57.881582313629394,Stem Borer,42.63
Cotton,27.716919916098412,54.252819274462055,137.21820038564994,28.99895394826973,Pink Bollworm,44.29
Soybean,25.8308952181482,62.01495617251834,23.741318807094125,25.745922229444787,Aphids,23.87
Rice,22.65345426235976,99.3668079289773,111.02588922665466,36.59358832525083,Stem Borer,54.94
Potato,34.933533507360316,79.13572246723407,203.11845526104293,26.347051216833762,Late Blight,32.23
Grapes,26.040555814918402,83.62536313368246,170.54792231377468,25.76197173247254,Downy Mildew,25.33
Cotton,29.48594384698263,56.41629310943823,144.6231270573325,44.67110640281545,Pink Bollworm,48.02
Cotton,31.30208165989395,93.64297107828322,124.9897479911971,46.51245947647856,Pink Bollworm,44.77
Cotton,22.79959909696524,51.28448224347041,71.13534641923344,32.15168531688097,Pink Bollworm,44.68
Cotton,32.74938995754808,59.81228583530828,31.38744747461927,58.173997373716375,Pink Bollworm,24.32
Soybean,27.177366051607837,79.27818643966509,135.34360522685955,14.30160785164716,Aphids,22.28
Grapes,21.582251411915536,79.27938419363062,136.08622190858028,21.687039601837213,Downy Mildew,45.51
Soybean,32.30101253083474,52.07894799232969,124.53248588701061,44.465520605134515,Aphids,30.09
Grapes,24.616563579397237,80.6818951494692,224.48382336093422,50.49622101514497,Downy Mildew,43.33
Grapes,30.953325766358738,68.24112351038994,160.24138202468944,33.30907955637785,Downy Mildew,27.6
Potato,30.52607410815886,77.82323186744111,89.65539548839784,55.566959503931535,Late Blight,20.84
Soybean,24.73659726874244,52.84406988888233,191.6318290554068,45.10537270568963,Aphids,33.25
Potato,30.134943533106096,69.79686130979749,189.0634478556086,32.70918313683531,Late Blight,36.49
Cotton,34.02094873232451,62.543954994535014,30.111834999141358,39.227155662972905,Pink Bollworm,58.77
Grapes,25.667588205907798,53.10183818143908,84.82631682739186,35.29658271597792,Downy Mildew,26.48
Soybean,29.87153327084738,99.88746945051003,112.93486899536096,27.736427836510632,Aphids,36.03
Grapes,21.727192675928016,94.16368007131119,103.70641388033799,29.363720571242066,Downy Mildew,46.39
Grapes,26.630501313966853,82.41167344039229,15.361572532696876,50.68616718611137,Downy Mildew,57.62
Grapes,29.73148079239079,97.72829644294055,37.85807859249083,33.87080947401768,Downy Mildew,44.07
Potato,28.7260497113178,70.07308895445216,84.52110234156535,16.34120112752094,Late Blight,35.67
Cotton,22.439912226582276,86.71828382461092,52.20773387364749,12.928265264226692,Pink Bollworm,42.09
Cotton,28.928445990791026,93.59565306402527,144.24540310442046,27.274042686172287,Pink Bollworm,52.12
Cotton,28.104183397811315,53.96401423155959,141.46264007831167,55.40092727108312,Pink Bollworm,35.85
Grapes,24.444887028497,57.173472850901,37.861380483839326,31.638574217090945,Downy Mildew,43.83
Grapes,21.209231077544025,96.97842945125828,188.78340436129898,39.331195914183134,Downy Mildew,53.14
Potato,21.202801352181698,73.84194388665622,157.52328171541586,51.43264530591446,Late Blight,51.34
Cotton,24.156038745700997,97.0440084779602,31.086460357717588,53.75668093105761,Pink Bollworm,58.84
Soybean,22.657302848339384,86.10330321018927,10.071379694499615,30.271141256957748,Aphids,40.65
Grapes,28.709678388644512,96.79686241242797,168.06267182354867,34.06389756096185,Downy Mildew,52.39
Rice,34.257992314316134,51.10330743411454,245.63031806400969,14.306606953184016,Stem Borer,52.58
Grapes,24.205021288271187,56.608982887693585,109.96390992845872,42.19782897238068,Downy Mildew,35.24
Potato,20.818481124240485,79.97305698293583,225.60081902766868,29.160768297362583,Late Blight,28.65
Soybean,26.63866018899223,52.41813555243904,205.1218961200687,51.317040547509336,Aphids,43.52
Soybean,25.296543334075842,89.98916822228917,138.67175619709178,51.29661542750081,Aphids,45.26
Rice,31.76608209819196,79.928149660888,103.53526705391656,57.89729299630688,Stem Borer,83.53
Potato,29.076342778108078,61.024381970737466,156.4126973568191,38.58038247414719,Late Blight,27.39
Rice,20.893806460297156,80.21796598573856,190.92306733758014,36.17006854610041,Stem Borer,29.07
Soybean,29.997829650395524,54.00528633048011,110.45842620048865,18.168337919921008,Aphids,27.38
Grapes,23.034409237373055,69.3353528521989,12.787551405099407,29.88967204645491,Downy Mildew,40.47
Cotton,27.249414274494878,69.13920502015202,209.7866520176881,17.266334621025205,Pink Bollworm,40.23
Cotton,20.930621254348313,53.55778394389549,143.46646241927408,38.30092124439105,Pink Bollworm,55.12
Grapes,28.3681051349011,97.98955102024252,12.173712099982442,14.900384239037052,Downy Mildew,21.76
Cotton,22.7791527550031,77.0635055470839,161.393045356857,12.279257897433439,Pink Bollworm,57.84
Soybean,32.63248064975571,64.83062410785466,19.29688255661699,18.494353660952864,Aphids,25.08
Grapes,21.849256689484204,75.9280844332867,61.46186062335007,27.906985826457223,Downy Mildew,59.58
Grapes,30.26471373388017,97.44903335235007,35.6391387582789,29.106973741628465,Downy Mildew,42.19
Potato,21.15137092833107,50.209372181397896,167.60858344922937,42.09097584007176,Late Blight,36.43
Soybean,27.34466114048049,70.77215002960448,6.001261211222214,26.768580310873123,Aphids,27.08
Cotton,21.47636283652053,97.83602169446749,149.8399312605414,46.432814211830134,Pink Bollworm,32.61
Grapes,25.89720694241023,61.84619969483617,24.241417741356187,18.95158187207919,Downy Mildew,51.9
Potato,30.16318707775664,77.34644379927384,118.77246821669202,56.12171418280622,Late Blight,22.91
Grapes,24.20901219856874,67.4968926785357,195.60645305319696,59.62573100809857,Downy Mildew,29.63
Rice,33.11461001205621,91.53113802158956,56.16434941044165,29.966629009961128,Stem Borer,36.39
Rice,34.673310027898374,59.044595068944915,199.78949277619552,26.709635708655497,Stem Borer,49.23
Soybean,26.300165064434943,78.917988155827,208.15294333153278,50.20827824919421,Aphids,54.66
Cotton,20.894259880169884,84.60252765198724,34.99684418044072,30.79092840092055,Pink Bollworm,41.94
Rice,26.041092271202462,75.98058379015038,249.1315771996548,16.760865685642734,Stem Borer,47.02
Potato,25.94001449578423,56.65048994536644,39.68419084357738,57.46365531228084,Late Blight,55.18
Potato,33.605629406225326,99.57663879136933,52.07884750212949,27.771966868203087,Late Blight,46.77
Soybean,27.257038097909707,70.91947666891667,89.45281233389827,39.689031597172615,Aphids,43.02
Potato,22.4218675109636,73.58699187592195,138.36794405246246,38.514346936569524,Late Blight,28.4
Potato,31.134070883784304,51.259954741053484,88.70796388579066,49.010632426781676,Late Blight,42.56
Potato,23.917436487662904,84.74765596715238,141.84773603901834,49.81218047281936,Late Blight,49.4
Rice,29.15161883054352,74.40888376554071,33.295531416880856,23.066650894269188,Stem Borer,36.76
Potato,28.98948930509583,75.68539276076524,72.04613148988237,10.323217889485527,Late Blight,39.85
Potato,24.284389828433646,86.73041503552676,5.9865663176208725,39.24139056528954,Late Blight,57.66
Soybean,22.616139006672494,73.58247453752978,22.855497954284544,41.284095613067635,Aphids,42.02
Cotton,26.110482863192484,76.06885107368706,224.14366461725254,19.81471511555335,Pink Bollworm,20.9
Soybean,32.92497327048652,78.85585411939533,222.6646138654606,39.847261170658626,Aphids,52.41
Grapes,26.445100450327217,87.49299656441343,228.260366722464,38.60614818611032,Downy Mildew,27.23
Potato,24.031964225452974,59.93222884487029,61.71425689893323,25.32077246755182,Late Blight,42.21
Grapes,28.81987444195749,71.32498736209305,153.85519495520884,14.078746280568296,Downy Mildew,23.51
Soybean,22.57744190536488,75.90387490201724,53.498669674578395,24.164220174628866,Aphids,36.01
Rice,32.1779918601557,50.693106795643004,162.34470505915561,43.44382655203427,Stem Borer,51.95
Potato,33.9912940859047,51.006892447464494,38.445926378304044,54.30856470279965,Late Blight,38.34
Rice,28.468859584001954,83.15136018615738,169.76665112390936,56.58702016582541,Stem Borer,94.92
Cotton,30.802361913964106,64.36106046025753,219.9381005735859,12.46104572703808,Pink Bollworm,29.24
Cotton,33.46078576195572,62.80957572196775,55.162764905437115,16.90626465701236,Pink Bollworm,54.36
Rice,27.5008738878663,83.74466015270774,59.76659601875742,47.902021050560826,Stem Borer,50.4
Rice,24.688970373624503,70.53413165051414,52.422569357550216,58.828051166145215,Stem Borer,45.82
Cotton,34.018158210732736,65.16927718145666,195.47272824922243,48.2929321942371,Pink Bollworm,47.67
Soybean,34.48458462900201,69.67776680531577,32.67933089743932,43.58544296220304,Aphids,49.17
Grapes,28.62590860188222,60.34089465666982,126.11398541733884,25.60948682845647,Downy Mildew,37.1
Rice,29.67827863766996,87.26073713454173,58.05617272533578,30.266268032347668,Stem Borer,30.77
Cotton,22.979474207928035,89.16936099979192,227.3131736092481,28.511609284228836,Pink Bollworm,50.05
Rice,33.454929340466165,92.30621052651158,45.70334713480648,57.81459407566807,Stem Borer,35.07
Soybean,25.088609917607545,53.121566363889016,121.54341352622075,15.450680782046435,Aphids,29.94
Grapes,24.75413932650922,90.4413161745842,218.87216259897414,25.123315873073484,Downy Mildew,54.35
Soybean,32.858464060546865,88.23254751924367,36.67377850379538,44.51614234503645,Aphids,57.8
Cotton,30.238107181507356,66.58084245539169,125.14482935770782,42.28625216755268,Pink Bollworm,40.42
Rice,21.799294125964547,65.60320223260103,200.59900763840812,53.07090230477587,Stem Borer,25.49
Potato,34.28580128598087,66.44113089243046,165.57843468267998,47.591257297834055,Late Blight,52.48
Soybean,34.186245533388956,65.64597740144113,214.62661363788862,16.58434517181035,Aphids,48.2
Cotton,31.12966594270979,83.88616206006603,63.07868403378825,53.65215735076017,Pink Bollworm,26.75
Potato,20.80452187281246,85.87324953059561,118.86892880818343,52.454900997933805,Late Blight,35.34
Potato,22.524178827615692,91.82210962349349,137.22740791001792,19.459789619517743,Late Blight,48.82
Soybean,27.666704577342507,80.215649112016,115.22458455164546,51.43544919090032,Aphids,53.18
Potato,30.640832327365793,55.27006886982311,209.7134654760172,43.55064902664549,Late Blight,47.88
Soybean,25.444742606058075,93.96397780785034,181.34290005871438,15.629523326459722,Aphids,36.31
Potato,33.295705429402126,52.35983508486895,240.35415491051236,43.95812841597814,Late Blight,45.26
Grapes,24.058388847319872,62.439589436958855,235.51455487214886,24.91362271170614,Downy Mildew,51.02
Soybean,25.896826973106187,56.9627035392352,2.678824423839737,37.21286685076254,Aphids,59.03
Cotton,25.537042907138066,67.85961669965224,86.02290446236053,36.027191865242926,Pink Bollworm,37.63
Cotton,33.19871940090522,75.27603958617452,126.93945954714219,16.91857973602783,Pink Bollworm,59.31
Potato,23.749593363032446,53.66820337298013,165.7865622438022,39.76831850784363,Late Blight,36.61
Potato,26.33288350821017,89.25319605232156,48.928160024912266,51.012665947244486,Late Blight,45.95
Grapes,26.284546606692864,72.90143082919343,64.16180179652395,47.60571663484874,Downy Mildew,40.51
Soybean,24.812818141247654,79.80250578804751,248.93361301283076,31.763113982827694,Aphids,56.83
Soybean,25.17525259886849,52.736635346249294,51.060526592107216,30.93475716638421,Aphids,28.79
Rice,20.003405573273835,95.75007688737637,210.96985280773225,47.11461157434736,Stem Borer,26.71
Cotton,21.80545364314979,53.38023747361916,181.0072971932303,56.44039803439426,Pink Bollworm,37.22
Rice,21.78711007994072,75.61964103660533,87.20797686465754,28.741246217499885,Stem Borer,44.85
Rice,30.780771698933037,55.53017994365804,8.897557701619096,59.71651513428574,Stem Borer,29.31
Soybean,20.807457873626888,59.493766454796,9.739461587116056,29.590544730858582,Aphids,52.1
Potato,25.11866674636581,72.20917034391833,168.89669339185969,35.44470350349401,Late Blight,54.46
Rice,32.99053512568635,50.49553477455768,194.5115766207998,33.03668001208369,Stem Borer,59.55
Potato,27.248481138131528,99.34479726941487,188.64234030143416,22.430244230665316,Late Blight,41.54
Rice,34.88203459217874,92.87653038759618,24.341723447805276,45.3185998404998,Stem Borer,33.82
Grapes,20.10473392820522,70.17404845134998,58.68860543124283,50.94346352602358,Downy Mildew,33.49
Potato,32.412855409307255,50.029896941739764,76.95478750652978,22.058260715388098,Late Blight,29.34
